reward,encoder_loss,critic_loss,actor_loss
-0.13240618477802915,0.09505552053451538,0.2113269567489624,
-0.13387200541689032,0.09529761970043182,0.285861611366272,0.16501256823539734
-0.1354666446834478,0.09848363697528839,0.2248402237892151,
-0.14948712486507934,0.10003398358821869,0.27443215250968933,0.17481470108032227
-0.7753898453617989,0.10090366005897522,0.25583767890930176,
-0.7657330921310992,0.1045098751783371,0.2543044686317444,0.16082978248596191
-0.13355953925678754,0.10560063272714615,0.248235285282135,
-0.13748957464370054,0.10320155322551727,0.23329268395900726,0.16292715072631836
-0.13554384380228865,0.10539495944976807,0.28353631496429443,
-0.11326708194409647,0.10730993747711182,0.28965848684310913,0.17004257440567017
-0.11044000989713869,0.1102844700217247,0.23036515712738037,
-0.10807376840981214,0.10931196808815002,0.27028030157089233,0.15801182389259338
-0.10571018285609654,0.1065998449921608,0.27958253026008606,
-0.10414811582907102,0.11377843469381332,0.2722596228122711,0.1741606742143631
-0.09125944678371022,0.11978820711374283,0.24576020240783691,
-0.09058719041573907,0.11554553359746933,0.2372054159641266,0.1504860818386078
-0.02830644192509294,0.12068460136651993,0.21737422049045563,
-0.0865035516740981,0.11859047412872314,0.23950406908988953,0.1818990856409073
-0.08742280291959875,0.12384472787380219,0.1865880787372589,
-0.08908089963137122,0.12283879518508911,0.21810775995254517,0.16905437409877777
-0.09099517006858932,0.13449732959270477,0.2570701539516449,
-0.09287404279116669,0.13073810935020447,0.2176208198070526,0.16569708287715912
-0.09328910833739452,0.1288655400276184,0.2444932758808136,
-0.09387430063861114,0.13521933555603027,0.21773549914360046,0.17460595071315765
-0.09449501243148148,0.14205896854400635,0.25773078203201294,
-0.09562098876268288,0.14154736697673798,0.27306345105171204,0.15841597318649292
-0.09672298919212247,0.13992032408714294,0.23654639720916748,
-0.09743039536696788,0.14094121754169464,0.24046409130096436,0.1687973588705063
-0.09848288237685601,0.1348833441734314,0.22190050780773163,
-0.09978376562627836,0.13942137360572815,0.28125762939453125,0.1685120016336441
-0.10050781555704633,0.13919231295585632,0.2635709047317505,
-0.10068452225038087,0.13588567078113556,0.22507047653198242,0.16900470852851868
-0.10072873717780961,0.13710065186023712,0.21777713298797607,
-0.1006959533837032,0.13218921422958374,0.2997934818267822,0.16963857412338257
-0.10086109546495396,0.13678854703903198,0.18465887010097504,
-0.10085409815399529,0.1301257461309433,0.20950660109519958,0.1559346318244934
-0.10067904809572906,0.13297013938426971,0.22915759682655334,
-0.10071634028210935,0.13114070892333984,0.23045608401298523,0.17316123843193054
-0.10082101244612013,0.12738385796546936,0.21005181968212128,
-0.10076867623506712,0.12829123437404633,0.2551703155040741,0.16384468972682953
-0.10071701302370195,0.1261008232831955,0.26941344141960144,
-0.10074513753383407,0.1271437108516693,0.23510193824768066,0.1485135853290558
-0.10082149355180359,0.1324554681777954,0.2656114101409912,
-0.1009034253780405,0.12996524572372437,0.25800275802612305,0.17047958076000214
-0.1185856041711437,0.12791192531585693,0.19670185446739197,
-0.11987384438178114,0.13234740495681763,0.22742953896522522,0.16857600212097168
-0.12095957463345108,0.13438281416893005,0.2812596559524536,
-0.12221446618159038,0.12995928525924683,0.21067436039447784,0.16914412379264832
-0.12134012042224938,0.12818849086761475,0.29010897874832153,
-0.12874583339278678,0.1317729949951172,0.25635385513305664,0.16723552346229553
-0.13780900893988787,0.13462097942829132,0.2577711343765259,
-0.13675618646241078,0.1305059790611267,0.26650097966194153,0.15523412823677063
-0.1364442801478289,0.1419258713722229,0.28489232063293457,
0.4888319226140326,0.13260631263256073,0.2655532658100128,0.17714713513851166
